date,wiki_view_count,plays,plays_lagged,ebird_entries,log_wiki_view_count
60690,60690.0,60690.0,60520.0,60010.0,60690.0
2026-03-15 12:14:07.058823424,9.982830779370572,271.04481792717087,272.7219101123595,1.0028328611898016,1.3161312255358693
2026-02-22 00:00:00,0.0,160.0,160.0,1.0,0.0
2026-03-11 00:00:00,0.0,211.0,210.0,1.0,0.0
2026-03-18 00:00:00,2.0,250.0,254.0,1.0,1.0986122886681098
2026-03-22 00:00:00,6.0,335.0,335.0,1.0,1.9459101490553132
2026-03-23 00:00:00,492.0,437.0,437.0,2.0,6.20050917404269
,36.16968722264428,75.17133599253008,76.99486231432984,0.05314962992177312,1.19093517610999
